date,market_value,wn,rw
2004-10-19,1103.23204,1427.499577990157,997.8792374
2004-10-20,1103.663222,1145.8231907113486,1003.437058
2004-10-21,1106.489077,1112.188107236664,1035.625847
2004-10-22,1095.735408,1153.482018524979,1055.597607
2004-10-25,1094.806296,978.2246944815972,1032.833645
2004-10-26,1111.091277,891.9748105087117,1046.945812
2004-10-27,1125.40402,1216.6964105377997,1067.98579
2004-10-28,1127.435642,1235.4093837917353,1049.717995
2004-10-29,1130.199085,761.1007154575591,1033.090781
2004-11-01,1130.506777,1340.327001642603,1081.790354
2004-11-02,1130.544572,1377.572753783093,1119.630521
2004-11-03,1143.195475,1083.5612018433983,1154.734376
2004-11-04,1161.667607,1357.708520176555,1123.772167
2004-11-05,1166.171384,1676.230346621188,1145.417814
2004-11-08,1164.885641,1732.084490756701,1087.543595
2004-11-09,1164.083734,1243.7446006994562,1089.664643
2004-11-10,1162.911514,819.8230040768856,1109.368251
2004-11-11,1173.477147,995.7908862808252,1136.205562
2004-11-12,1184.173758,1556.834536865666,1104.52413
2004-11-15,1183.814737,657.7226468435866,1108.908061
2004-11-16,1175.430221,1137.706222976115,1115.737864
2004-11-17,1181.94197,658.2837045194614,1125.993999
2004-11-18,1183.54589,707.0954387867109,1155.226709
2004-11-19,1170.33895,1409.3033363061097,1165.387019
2004-11-22,1177.238713,832.999461881011,1199.399313
2004-11-23,1176.938193,1883.0895194041427,1178.065016
2004-11-24,1181.755545,874.4351049261148,1174.925273
2004-11-25,1181.755545,1161.0971068180336,1162.824314
2004-11-26,1182.648863,844.3365120412606,1156.363045
2004-11-29,1178.572088,805.0465352174988,1081.287776
2004-11-30,1173.824307,924.667499472873,1068.94321
2004-12-01,1191.371649,763.6190788096224,1063.680925
2004-12-02,1190.325777,977.9652925471833,1045.657833
2004-12-03,1191.167098,1699.55271399706,1045.724746
2004-12-06,1190.250482,1203.574565250521,1037.771442
2004-12-07,1177.074949,904.9885769888032,1028.016075
2004-12-08,1182.813871,1333.963698609946,1005.847095
2004-12-09,1189.239124,1060.7007277148834,993.9526051
2004-12-10,1188.000051,1125.2120951840932,983.8452176
2004-12-13,1198.684028,677.2693367843156,987.0683426
2004-12-14,1203.380835,578.9365187594173,1000.49937
2004-12-15,1205.718351,797.2565699336315,1015.809679
2004-12-16,1203.206153,879.62073596643,1020.220375
2004-12-17,1194.220005,921.8365736247642,1011.416519
2004-12-20,1194.652632,1295.9204757337177,1024.276456
2004-12-21,1205.454592,1215.2931586586794,1040.947429
2004-12-22,1209.567929,1319.1735757514775,1041.173513
2004-12-23,1210.127586,792.5880985769159,1034.759506
2004-12-24,1210.127586,1062.9151965061972,1040.860731
2004-12-27,1204.917825,1646.6063306355957,1020.469113
2004-12-28,1213.542794,1259.572988946245,1024.231602
2004-12-29,1213.446685,1198.955557180396,1035.317669
2004-12-30,1213.552428,1110.9982677138023,1035.990444
2004-12-31,1211.916302,449.92120196967335,1057.663582
2005-01-03,1202.084379,879.6599517422314,1087.805061
2005-01-04,1188.045122,970.884980577419,1076.522711
2005-01-05,1183.736572,924.3090534803008,1071.444496
2005-01-06,1187.8852,596.5454747018807,1052.355542
2005-01-07,1186.192795,478.2147234967226,1059.920127
2005-01-10,1190.245433,1507.4163468015422,1063.462299
2005-01-11,1182.990797,948.9290780015788,1058.112705
2005-01-12,1187.702535,614.6092232280275,1062.83168
2005-01-13,1177.448217,1020.5219682660592,1028.852491
2005-01-14,1184.516519,474.31563766789066,1000.772538
2005-01-17,1184.516519,929.9212269731258,1000.965467
2005-01-18,1195.976502,1083.340273318412,1016.032567
2005-01-19,1184.631421,790.6914668618319,1038.86988
2005-01-20,1175.408046,1314.685769392458,1055.114367
2005-01-21,1167.867325,1081.3943897138367,1069.603264
2005-01-24,1163.752617,1352.1736312647413,1104.00219
2005-01-25,1168.40909,1066.822208101282,1080.866203
2005-01-26,1174.07413,912.4204794584792,1087.814845
2005-01-27,1174.550005,1272.0748747364044,1081.992906
2005-01-28,1171.363302,1428.6264559588403,1050.641384
2005-01-31,1181.268115,1164.046171922164,1076.925822
2005-02-01,1189.406077,781.9304006597404,1071.933409
2005-02-02,1193.185312,1244.6396742954423,1092.675221
2005-02-03,1189.893655,1398.389761203053,1102.887516
2005-02-04,1203.030356,937.5896499102496,1110.49629
2005-02-07,1201.720287,1326.7564826789855,1145.17829
2005-02-08,1202.302774,1294.409082200428,1156.515986
2005-02-09,1191.988919,1069.3972570909546,1155.773451
2005-02-10,1197.005589,1247.6495827698852,1136.206756
2005-02-11,1205.304251,773.1070919826074,1113.427705
2005-02-14,1206.142864,629.6605124885732,1144.928821
2005-02-15,1210.124479,1745.8354790163748,1158.696308
2005-02-16,1210.33833,1116.938552527773,1190.364608
2005-02-17,1200.750997,789.3415731138737,1179.681409
2005-02-18,1201.585749,1105.2099000154385,1151.151695
2005-02-21,1201.585749,832.4763121841482,1104.217402
2005-02-22,1184.162336,1025.6637463705697,1082.446938
2005-02-23,1190.797798,1031.255814076929,1074.725355
2005-02-24,1200.200349,1229.3599801009238,1071.323217
2005-02-25,1211.365875,707.9261811639443,1092.822213
2005-02-28,1203.600115,985.367509592416,1169.624788
2005-03-01,1210.411519,1426.3366477049783,1196.362907
2005-03-02,1210.082648,1662.884662224646,1196.095715
2005-03-03,1210.469652,1541.2197473901797,1167.388879
2005-03-04,1222.124505,1416.4774141903035,1170.750134
2005-03-07,1225.313484,1140.1845538617845,1195.722407
2005-03-08,1219.425726,792.2517055526446,1203.258795
2005-03-09,1207.008125,1089.1709657033514,1199.957157
2005-03-10,1209.247885,1360.619448614185,1194.878008
2005-03-11,1200.075143,847.2708233154848,1183.529312
2005-03-14,1206.827245,701.1041402057807,1224.475041
2005-03-15,1197.751492,811.9476997402495,1216.430182
2005-03-16,1188.072292,1592.141343741135,1188.736208
2005-03-17,1190.20657,929.5347738814256,1188.597289
2005-03-18,1189.645327,1647.3692635306388,1197.709276
2005-03-21,1183.784545,1278.109640620149,1215.805611
2005-03-22,1171.711469,1768.656783552486,1222.843735
2005-03-23,1172.529759,883.099573254735,1230.764071
2005-03-24,1171.418334,1452.280432409726,1216.307463
2005-03-25,1171.418334,1173.0349955105496,1196.590505
2005-03-28,1174.278095,1252.6164896172877,1147.922476
2005-03-29,1165.360694,1325.761597230195,1158.986278
2005-03-30,1181.410617,611.5302425823197,1165.687487
2005-03-31,1180.590902,1282.3988606095695,1160.353002
2005-04-01,1172.920857,1176.8843082477526,1166.674985
2005-04-04,1176.122931,1410.2674208440887,1177.821535
2005-04-05,1181.393329,917.1758188885922,1154.343395
2005-04-06,1184.065328,1389.1356806244496,1118.695677
2005-04-07,1191.139129,1096.1094555837933,1087.465439
2005-04-08,1181.19723,1337.514062652874,1060.572099
2005-04-11,1181.209813,1107.3970201022173,1034.293911
2005-04-12,1187.758656,1498.764119444519,1017.059394
2005-04-13,1173.792682,1238.0777384703867,1023.868298
2005-04-14,1162.049294,979.3684842944882,1016.111106
2005-04-15,1142.624341,1528.6234168727688,1046.526136
2005-04-18,1145.976406,975.631471082262,1041.658094
2005-04-19,1152.784096,1301.1304896682252,1041.285742
2005-04-20,1137.500078,1247.1513857922082,1064.541822
2005-04-21,1159.94632,1357.8455803173192,1058.117639
2005-04-22,1152.122055,597.2189328088235,1055.061546
2005-04-25,1162.10165,1175.5907660878208,1017.500937
2005-04-26,1151.735778,1369.2833050049703,993.4752989
2005-04-27,1156.382274,883.0916033968189,986.0446944
2005-04-28,1143.216166,1449.9059096088777,998.3801057
2005-04-29,1156.847521,1254.863564535632,959.0018986
2005-05-02,1162.163029,1160.2937683413045,993.8053035
2005-05-03,1161.172536,1421.6829750096126,973.8556615
2005-05-04,1175.650849,982.7292041188148,964.4391736
2005-05-05,1172.627389,1319.9995292208182,970.6208565
2005-05-06,1171.345358,769.6107234504481,961.1299329
2005-05-09,1178.838619,812.5246650623776,961.4523474
2005-05-10,1166.217238,1122.8221061790962,960.3568676
2005-05-11,1171.106972,944.7570263226592,972.657658
2005-05-12,1159.360376,1244.1349414856793,974.4931642
2005-05-13,1154.051216,1201.918931596389,982.9903484
2005-05-16,1165.688702,2116.8765069108995,993.0090219
2005-05-17,1173.80004,1319.1474913995053,966.8009863
2005-05-18,1185.561972,912.4501507184656,961.942958
2005-05-19,1191.079378,630.9984424701468,1007.67913
2005-05-20,1189.277981,1426.624297369362,999.0423651
2005-05-23,1193.860686,890.8906494503203,994.5331429
2005-05-24,1194.073112,1187.1585625083242,974.2120055
2005-05-25,1190.005201,1353.3465221589304,989.5200401
2005-05-26,1197.624813,1262.204518586038,979.4747003
2005-05-27,1198.783433,1350.6853426614875,969.1284025
2005-05-30,1198.783433,1159.921763042871,1027.275105
2005-05-31,1191.499743,1264.4085786340556,1035.811106
2005-06-01,1202.271328,987.3990521678242,1018.617952
2005-06-02,1204.293918,917.222469314122,999.9495112
2005-06-03,1196.015984,1128.5755728118884,996.4970031
2005-06-06,1197.505859,1268.514693466172,1012.14553
2005-06-07,1197.264172,858.6752800963437,1055.152467
2005-06-08,1194.669235,470.1986918044944,1045.769944
2005-06-09,1200.930724,1096.8696571024916,1041.294427
2005-06-10,1198.108362,869.7151328627745,1028.735923
2005-06-13,1200.817732,604.8370617984101,994.7490582
2005-06-14,1203.910929,1416.1376945496656,992.2888769
2005-06-15,1206.582715,1069.5456322076989,1008.988456
2005-06-16,1210.955908,1074.6629501608372,1016.700161
2005-06-17,1216.964529,1327.2791596538696,1015.484617
2005-06-20,1216.100512,1135.2172188700215,1037.01988
2005-06-21,1213.610754,1239.655558492469,1023.83522
2005-06-22,1213.878591,1391.779002155031,1017.738695
2005-06-23,1200.731504,1206.8690468261498,992.3623604
2005-06-24,1191.569343,854.6275849180615,996.929434
2005-06-27,1190.690758,1186.8521469818677,1012.576035
2005-06-28,1201.565774,1064.1088894579934,1000.057215
2005-06-29,1199.850878,1442.8867500405202,993.0296684
2005-06-30,1191.327612,1040.0014937710812,998.0192703
2005-07-01,1194.440203,1058.321380178224,993.7540273
2005-07-04,1194.440203,815.8649534301376,1030.56949
2005-07-05,1204.989165,1076.1672099452878,991.0697582
2005-07-06,1194.943947,1468.0728585154116,991.2364639
2005-07-07,1197.86875,1356.8276148611087,1002.988785
2005-07-08,1211.860947,1115.2545071800907,1022.009693
2005-07-11,1219.442068,382.176711394173,1027.826984
2005-07-12,1222.213285,1078.068499810167,1044.226578
2005-07-13,1223.288368,949.7979260115536,1021.718855
2005-07-14,1226.503424,1102.135947809628,1011.28655
2005-07-15,1227.922646,1088.7592544875463,1038.534585
2005-07-18,1221.131669,1515.8821767591455,1007.154949
2005-07-19,1229.348852,1349.026992382125,1004.835033
2005-07-20,1235.202227,1024.6843449153184,992.3230206
2005-07-21,1227.043437,1470.6122724978118,989.7627194
2005-07-22,1233.675123,525.6426727207573,959.8408728
2005-07-25,1229.03048,632.3952090220281,963.7490921
2005-07-26,1231.159531,1351.6547845968944,971.5616447
2005-07-27,1236.787052,1477.0155145941812,949.6249911
2005-07-28,1243.718225,1150.0362506398403,946.5094465
2005-07-29,1234.179458,1303.184427582825,951.973944
2005-08-01,1235.347887,844.4272065096081,948.6890967
2005-08-02,1244.117966,1333.2031927058656,958.8339071
2005-08-03,1245.044523,1256.88028671554,980.1457561
2005-08-04,1235.858796,1421.3263528682292,1000.288855
2005-08-05,1226.420356,1477.122052111887,991.7982652
2005-08-08,1223.129471,908.6859489790792,986.6441201
2005-08-09,1231.380457,1284.8043577121364,983.8667329
2005-08-10,1229.128827,930.0226334539414,987.9132874
2005-08-11,1237.81056,809.6329865544192,991.0910794
2005-08-12,1230.392834,968.7855612343336,1007.858984
2005-08-15,1233.873758,885.7796353904226,976.0048425
2005-08-16,1219.344457,1433.8329753460748,957.1060486
2005-08-17,1220.236699,1118.8931785218715,969.2414012
2005-08-18,1219.020202,1165.7341840421552,956.8519121
2005-08-19,1219.712167,804.5152407107382,959.7300438
2005-08-22,1221.72631,1072.0069229399182,941.9993418
2005-08-23,1217.573653,734.2871558906631,913.2034396
2005-08-24,1209.585444,1295.9460534851928,902.8516641
2005-08-25,1212.394971,1150.6997560396242,909.2774494
2005-08-26,1205.098029,1040.664628008598,893.9913836
2005-08-29,1212.282259,1351.374172301954,946.2195378
2005-08-30,1208.41325,559.5628627568822,910.0648963
2005-08-31,1220.33099,618.0288575541886,901.7692093
2005-09-01,1221.588195,859.1263350914014,896.3694019
2005-09-02,1218.021074,728.3222863986691,873.913325
2005-09-05,1218.021074,1046.5392390913346,890.3954046
2005-09-06,1233.393201,1040.9010493338,887.4861464
2005-09-07,1236.359944,1080.9544282194336,866.966002
2005-09-08,1231.673742,770.1429841691593,860.9650893
2005-09-09,1241.47624,738.0996876628665,877.9253602
2005-09-12,1240.558147,995.2966578295102,869.1700669
2005-09-13,1231.197544,1225.2296525949084,858.7277378
2005-09-14,1227.162167,897.0662797025187,876.3858607
2005-09-15,1227.727033,779.4724373405029,850.3111829
2005-09-16,1237.913337,1376.6568753086303,845.0757785
2005-09-19,1231.021568,934.0266972394091,829.1893158
2005-09-20,1221.344707,814.8164047060222,820.8942961
2005-09-21,1210.201363,1416.5754941585872,827.7599161
2005-09-22,1214.621766,1116.9874547613915,827.2202597
2005-09-23,1215.291395,761.8096415558093,852.0895179
2005-09-26,1215.627732,399.3907184474338,863.3160366
2005-09-27,1215.661125,1094.6958897129846,889.6368408
2005-09-28,1216.893703,1258.8331329878529,925.8309135
2005-09-29,1227.675875,1505.9123832136204,922.4211644
2005-09-30,1228.811379,900.9944864464896,928.0072613
2005-10-03,1226.703497,532.1939205218551,902.4773608
2005-10-04,1214.473381,905.1397373670396,905.6998816
2005-10-05,1196.388543,942.876116959283,921.5077361
2005-10-06,1191.491633,1370.5775705865312,905.6993945
2005-10-07,1195.904213,946.5987006695276,927.6776775
2005-10-10,1187.330111,1025.8992779559655,908.470049
2005-10-11,1184.873686,923.3300343426088,914.2871828
2005-10-12,1177.682444,1227.537842879484,919.4812969
2005-10-13,1176.842717,430.7148732406728,898.4009624
2005-10-14,1186.568651,777.3197461685784,912.725773
2005-10-17,1190.103793,961.2753869685732,931.5504286
2005-10-18,1178.143344,338.21960879599817,959.0561438
2005-10-19,1195.755691,1527.5092835920798,942.389355
2005-10-20,1177.79805,890.6864653508842,949.7409875
2005-10-21,1179.594098,1137.9325670502624,961.14107
2005-10-24,1199.382609,1026.0157772091093,923.9583447
2005-10-25,1196.539458,1092.5790861448368,918.0890154
2005-10-26,1191.382525,740.2257200449428,944.8959936
2005-10-27,1178.898188,526.733725694311,945.091071
2005-10-28,1198.412586,791.8740190556186,949.2451902
2005-10-31,1207.005823,837.6778162201558,911.8629696
2005-11-01,1202.76125,941.1518830289735,933.4637563
2005-11-02,1214.756866,1107.1008192248237,915.6138989
2005-11-03,1219.93631,1045.074211208285,902.1297298
2005-11-04,1220.135839,1105.4140142227109,895.1810669
2005-11-07,1222.812644,943.9181940798665,888.4006122
2005-11-08,1218.58716,1097.0906555805784,899.977216
2005-11-09,1220.651131,1227.5365299677092,905.7731677
2005-11-10,1230.964394,1907.976512021059,882.3751715
2005-11-11,1234.715419,543.0070619011155,867.6200133
2005-11-14,1233.761241,640.7255699385998,880.0740371
2005-11-15,1229.013406,984.677572443871,880.1067395
2005-11-16,1231.214021,944.5882522236186,882.1739636
2005-11-17,1242.800751,834.7155485179682,870.0582033
2005-11-18,1248.272784,1319.3471731105317,885.4807062
2005-11-21,1254.849034,1157.6741860309642,885.6143671
2005-11-22,1261.22642,924.879322894186,895.1673108
2005-11-23,1265.607083,847.2773634538332,887.4630248
2005-11-24,1265.607083,1280.5841250975377,873.637593
2005-11-25,1268.249669,1114.260590928302,881.2012813
2005-11-28,1257.462155,1243.4570019291982,854.2817415
2005-11-29,1257.484183,754.6721214853617,876.6073773
2005-11-30,1249.479127,1204.5168751600863,858.6904253
2005-12-01,1264.666691,1500.930513243591,857.3275249
2005-12-02,1265.080005,941.6864989531311,851.5363319
2005-12-05,1262.087057,1793.063228727748,857.6670671
2005-12-06,1263.696749,1253.0188104783538,853.2331878
2005-12-07,1257.365165,1076.054029687922,846.4002386
2005-12-08,1255.843677,1016.3451793198872,857.9417792
2005-12-09,1259.369129,726.1123737357013,872.3792118
2005-12-12,1260.431829,1390.8527318676158,904.6087573
2005-12-13,1267.42546,1209.5616339272374,915.6341255
2005-12-14,1272.736586,906.7560867961828,898.8456777
2005-12-15,1270.938733,1115.2242363788728,865.6217535
2005-12-16,1267.320062,1185.895250690966,868.1456484
2005-12-19,1259.917798,1046.3291528962045,887.3903263
2005-12-20,1259.62021,1478.188593022988,886.8918107
2005-12-21,1262.794937,891.4653643547115,876.075782
2005-12-22,1268.123515,1385.3046635270905,865.1008589
2005-12-23,1268.664276,965.2359337383152,869.0625991
2005-12-26,1268.664276,944.203392112798,873.5046237
2005-12-27,1256.541005,813.0160163146679,863.2359295
2005-12-28,1258.1688,1182.5502072184104,853.0131857
2005-12-29,1254.415748,902.8268613812768,838.6152668
2005-12-30,1248.292968,757.1418090264772,841.6377106
2006-01-02,1248.292968,785.8468193644359,811.7337802
2006-01-03,1268.800375,915.8848625575822,832.8825505
2006-01-04,1273.459261,1016.8699843389336,844.0556022
2006-01-05,1273.482992,1419.9974718938386,847.6509505
2006-01-06,1285.453804,945.9834025585984,846.3710632
2006-01-09,1290.15371,1006.3737462429262,879.8901567
2006-01-10,1289.687068,930.051130838735,879.3322426
2006-01-11,1294.178632,1373.7166400192095,900.5051194
2006-01-12,1286.056055,1191.937924331611,904.3423103
2006-01-13,1287.605251,1052.3590609973287,895.8242895
2006-01-16,1287.605251,1485.383466770935,896.2400699
2006-01-17,1282.934279,836.6686764408593,913.601179
2006-01-18,1277.933185,1102.2938845054157,932.3174076
2006-01-19,1285.044139,703.6062934778706,945.5871477
2006-01-20,1261.485366,987.5709088627032,924.5846161
2006-01-23,1263.824841,1166.878820702694,939.0435967
2006-01-24,1266.862935,1498.9042977813365,957.5237921
2006-01-25,1264.682675,1013.5990415460165,955.0436883
2006-01-26,1273.825217,1540.79301005153,937.9505583
2006-01-27,1283.722254,1918.430113980177,963.7293483
2006-01-30,1285.195482,656.6163732296393,959.2292558
2006-01-31,1280.084896,1150.1916397520542,966.1152692
2006-02-01,1282.458487,947.5112253606112,948.4739822
2006-02-02,1270.836846,1185.3568141635922,943.9510697
2006-02-03,1264.029973,977.0581223577436,960.8726916
2006-02-06,1265.022962,922.8878327374856,969.2595317
2006-02-07,1254.781293,468.6648517706864,986.7654543
2006-02-08,1265.65005,693.9932560133889,998.9368385
2006-02-09,1263.775095,1132.0035665336295,987.6353107
2006-02-10,1266.990068,1178.1935493741514,1001.577877
2006-02-13,1262.855547,1331.4072222083978,993.0875309
2006-02-14,1275.530069,1133.8233047464978,1002.411045
2006-02-15,1280.001608,862.6337472407566,1021.499958
2006-02-16,1289.381297,1416.103322849835,999.8693226
2006-02-17,1287.2426,647.3140582942067,1013.569694
2006-02-20,1287.2426,902.3840522421946,1013.030565
2006-02-21,1283.025616,1320.3473304862,1006.126489
2006-02-22,1292.670981,1085.4489763040222,1015.873987
2006-02-23,1287.789308,1083.649613576123,1033.753268
2006-02-24,1289.430848,15.369111445887029,998.4096657
2006-02-27,1294.121745,991.1281030260872,1020.54401
2006-02-28,1280.664314,923.0187597337036,1027.401876
2006-03-01,1291.242358,1158.5772653754154,1057.924257
2006-03-02,1289.140817,862.2807880251214,1040.988697
2006-03-03,1287.231233,1437.1945745161556,1035.689277
2006-03-06,1278.257967,1044.970322759907,1007.910922
2006-03-07,1275.87781,989.2562819224056,1011.813611
2006-03-08,1278.474817,1909.991033637502,981.383383
2006-03-09,1272.233081,1333.574397137295,992.6672846
2006-03-10,1281.576688,768.3588386608402,978.8127826
2006-03-13,1284.133188,1326.6957660465866,995.1064467
2006-03-14,1297.478463,883.0497966202747,1002.706486
2006-03-15,1303.023188,1078.5546372001982,989.0662617
2006-03-16,1305.332225,515.7628998766693,972.4541712
2006-03-17,1307.250563,1239.891741437293,985.188279
2006-03-20,1305.08412,1075.8697611679945,978.5045335
2006-03-21,1297.23319,1169.1995656680358,973.8686185
2006-03-22,1305.041317,1691.265545663562,982.1367136
2006-03-23,1301.673521,1408.1598738104851,983.4783466
2006-03-24,1302.953483,1149.7701869424595,1053.975899
2006-03-27,1301.605146,911.3497157343768,1017.898168
2006-03-28,1293.225374,1033.750468043355,998.9116046
2006-03-29,1302.892897,1057.7218770132326,993.5242104
2006-03-30,1300.247441,1260.6456615708655,971.6966905
2006-03-31,1294.827842,1046.906707959628,965.5904605
2006-04-03,1297.812816,1224.042562326167,943.6867332
2006-04-04,1305.934982,1709.721421625541,952.2297955
2006-04-05,1311.558409,1390.5559209284156,948.3338759
2006-04-06,1309.041661,759.1040284548139,955.0922462
2006-04-07,1295.498828,806.8500552053206,957.9430738
2006-04-10,1296.604677,1197.282186574991,968.0407807
2006-04-11,1286.574749,568.4354518773856,974.1004437
2006-04-12,1288.124914,1108.8992029690207,956.7667984
2006-04-13,1289.11801,1201.7102073825308,973.0304216
2006-04-14,1289.11801,687.8839764287077,966.2118482
2006-04-17,1285.330706,1319.9450358183483,943.8399659
2006-04-18,1307.645139,1388.39143176008,946.9153983
2006-04-19,1309.930605,1030.3506370190132,943.698729
2006-04-20,1311.456431,737.3649731687952,949.4161025
2006-04-21,1311.283581,915.8349271420296,963.135507
2006-04-24,1308.112958,883.3966039201155,929.677414
2006-04-25,1301.741427,793.0188090258134,916.7691741
2006-04-26,1305.406253,986.5279268572422,932.5271694
2006-04-27,1309.717321,838.7204245519526,941.8876987
2006-04-28,1310.611964,1645.190344696997,927.3758756
2006-05-01,1305.193331,1224.421952638903,907.434545
2006-05-02,1313.210855,795.5661926424204,920.066933
2006-05-03,1307.849468,866.3815339706468,917.661289
2006-05-04,1312.252511,1220.7753726240633,918.2201985
2006-05-05,1325.76084,1203.470443406471,922.2447647
2006-05-08,1324.662795,818.0516288288648,883.0987934
2006-05-09,1325.139962,1107.235060719161,915.1938721
2006-05-10,1322.852002,791.7063500342911,912.5243466
2006-05-11,1305.924323,672.4528687426905,910.5313601
2006-05-12,1291.239213,854.0644812310885,937.7288562
2006-05-15,1294.503783,1203.1507833680191,908.170746
2006-05-16,1292.08137,890.7537784408642,917.344862
2006-05-17,1270.321522,963.3520330433672,906.4180809
2006-05-18,1261.81259,771.8341599064722,901.1836199
2006-05-19,1267.030373,959.6188969621832,908.4314987
2006-05-22,1262.071508,1040.593427254673,925.3791604
2006-05-23,1256.580898,1217.4620248036522,921.4247155
2006-05-24,1258.565418,1256.6665278572227,923.9175094
2006-05-25,1272.880582,1078.2311366323663,931.4885992
2006-05-26,1280.160865,934.1561405033248,926.0575142
2006-05-29,1280.160865,723.9718121371559,949.3890675
2006-05-30,1259.841491,1056.0252778167137,956.8911367
2006-05-31,1270.089862,1477.9459150350986,988.5664095
2006-06-01,1285.713778,1099.093535960875,989.5664362
2006-06-02,1288.218224,741.6126455437034,1010.030437
2006-06-05,1265.285877,743.7952581968138,997.300401
2006-06-06,1263.84894,882.4051389741842,989.9056184
2006-06-07,1256.153217,915.5759340963184,995.5519527
2006-06-08,1257.927744,868.1239894381756,997.9849277
2006-06-09,1252.298212,1183.2842281984083,1008.958421
2006-06-12,1236.404115,1137.058483327217,1050.413789
2006-06-13,1223.692762,1537.103236842453,1038.930191
2006-06-14,1230.043122,1181.5992823539696,1056.309019
2006-06-15,1256.163492,999.827093123264,1061.236106
2006-06-16,1251.544302,1263.3124056411068,1074.67381
2006-06-19,1240.137683,1378.9971843191074,1122.503413
2006-06-20,1240.123972,1056.2727408820535,1122.016311
2006-06-21,1252.204709,919.5388556789492,1104.197736
2006-06-22,1245.597203,1099.9304448163457,1123.420294
2006-06-23,1244.504377,1602.2577133733869,1153.171187
2006-06-26,1250.561201,1440.277457827358,1150.223608
2006-06-27,1239.201846,1266.239458367096,1174.145165
2006-06-28,1246.003181,992.573295812816,1176.854634
2006-06-29,1272.867259,1657.2493550253976,1169.519312
2006-06-30,1270.204381,1041.127766319191,1182.017911
2006-07-03,1280.188915,1554.8052553437117,1166.699035
2006-07-04,1280.188915,1302.4498272858848,1146.736521
2006-07-05,1270.905336,1643.5145659567588,1169.873792
2006-07-06,1274.081894,530.1627561567061,1158.639007
2006-07-07,1265.476453,893.6516083092837,1168.341939
2006-07-10,1267.337493,872.1204413479788,1154.479635
2006-07-11,1272.522945,1344.511098364863,1129.861799
2006-07-12,1258.601649,1438.900081448256,1100.297549
2006-07-13,1242.288901,1260.809426961835,1069.779538
2006-07-14,1236.199088,969.7397217749524,1081.39506
2006-07-17,1234.489977,945.1144367936548,1055.287419
2006-07-18,1236.863939,1277.021019969125,1065.821586
2006-07-19,1259.81245,866.0984963089094,1038.178209
2006-07-20,1249.133562,879.5895752348115,1041.133262
2006-07-21,1240.291121,1636.4955790581816,1064.659347
2006-07-24,1260.909767,671.103751668852,1110.612718
2006-07-25,1268.879656,1130.4409116810152,1083.888613
2006-07-26,1268.399942,1498.2368095691509,1092.643011
2006-07-27,1263.197017,979.049846075805,1124.225166
2006-07-28,1278.545332,1128.0494254169785,1104.219152
2006-07-31,1276.660352,1042.286306587899,1129.540558
2006-08-01,1270.917486,724.3724392556483,1105.194804
2006-08-02,1278.549078,1317.8974557050694,1109.968904
2006-08-03,1280.269016,1584.3997062471783,1113.551148
2006-08-04,1279.362458,1433.4651590536166,1131.743821
2006-08-07,1275.765579,530.5439231801444,1141.898471
2006-08-08,1271.47896,839.7252069367258,1155.532815
2006-08-09,1265.9495,1255.7365390479868,1171.765098
2006-08-10,1271.808196,1140.1781939424322,1172.930186
2006-08-11,1266.743105,963.0244200364448,1178.329174
2006-08-14,1268.21387,985.831145485129,1146.580923
2006-08-15,1285.577743,991.0015012953284,1146.457966
2006-08-16,1295.426182,1250.6962603286945,1197.073373
2006-08-17,1297.477683,1387.8093667852136,1189.455291
2006-08-18,1302.303994,1142.414286254131,1167.673379
2006-08-21,1297.52336,1229.0034313002157,1195.411645
2006-08-22,1298.822011,836.8649280178263,1204.202345
2006-08-23,1292.993141,892.6019104477218,1180.029179
2006-08-24,1296.063658,764.7340586460205,1169.819623
2006-08-25,1295.087692,1194.930726306932,1155.06964
2006-08-28,1301.784495,1329.1037892711352,1161.334325
2006-08-29,1304.280672,656.7722176702009,1187.658591
2006-08-30,1304.266244,1094.0805934333453,1189.598372
2006-08-31,1303.81846,1545.925391605636,1230.942426
2006-09-01,1311.011036,1319.8444999307285,1264.758081
2006-09-04,1311.011036,860.2552999856155,1229.539407
2006-09-05,1313.248098,557.9157981533451,1242.548307
2006-09-06,1300.259374,1110.8822475234997,1262.778212
2006-09-07,1294.015254,670.9362508661247,1281.672363
2006-09-08,1298.918595,760.5648276647746,1300.958204
2006-09-11,1299.541667,1085.0618144538694,1305.97753
2006-09-12,1313.113972,1428.2444249199502,1287.709763
2006-09-13,1318.067398,1425.7154421963476,1307.203614
2006-09-14,1316.283472,1651.263351291684,1340.680018
2006-09-15,1319.865463,1310.1604945916674,1333.332422
2006-09-18,1321.18304,1332.1522239143155,1327.491581
2006-09-19,1318.309422,966.0181135680186,1342.938611
2006-09-20,1325.175051,1257.9320479159103,1342.09058
2006-09-21,1318.033134,1119.6186006254245,1338.710218
2006-09-22,1314.777314,756.5989805062824,1346.550835
2006-09-25,1326.372003,1496.3661457345995,1345.791906
2006-09-26,1336.342782,1571.6075271597772,1388.24498
2006-09-27,1336.590723,1749.8620649649663,1385.70431
2006-09-28,1339.146065,1027.435494153193,1367.223034
2006-09-29,1335.846993,968.9053660002504,1368.134704
2006-10-02,1331.323441,923.0356966233578,1362.238633
2006-10-03,1334.114194,1138.558340999807,1375.335485
2006-10-04,1350.217496,808.1694740690746,1361.778614
