date,market_value,wn
2004-01-19,1139.825446,993.7199482782452
2004-01-20,1138.768149,525.0360150603373
2004-01-21,1147.617069,652.0129708560125
2004-01-22,1143.943416,890.3877039465324
2004-01-23,1141.552458,1331.7145276895178
2004-01-26,1155.371838,828.6613635395985
2004-01-27,1144.046686,963.4648840509334
2004-01-28,1128.478539,1286.511093931504
2004-01-29,1134.114735,1192.7036092145486
2004-01-30,1131.12716,1203.6251863284974
2004-02-02,1135.262987,714.0391924944496
2004-02-03,1136.034457,1302.4714332978108
2004-02-04,1126.524625,2054.8375865611124
2004-02-05,1128.589714,1294.3039954071482
2004-02-06,1142.755158,774.7236307038017
2004-02-09,1139.807099,1193.7825843254711
2004-02-10,1145.540762,1118.4966568008447
2004-02-11,1157.760476,1310.671399361631
2004-02-12,1152.106244,1166.1367848246105
2004-02-13,1145.809751,983.4332936466266
2004-02-16,1145.809751,1145.8751691349742
2004-02-17,1156.986656,826.6493826737109
2004-02-18,1151.822524,1412.747654822993
2004-02-19,1147.058847,1225.080152662887
2004-02-20,1144.108392,1152.4262825446758
2004-02-23,1140.994533,1302.7128586869817
2004-02-24,1139.093965,1067.6820469490033
2004-02-25,1143.666623,549.4538871983173
2004-02-26,1144.910802,997.440650997899
2004-02-27,1144.942114,1507.8841121281537
2004-03-01,1155.96278,1153.2449692510686
2004-03-02,1149.101615,1051.3297839465104
2004-03-03,1151.03955,1245.9038630863013
2004-03-04,1154.875188,1244.0763160865004
2004-03-05,1156.873262,986.8965908153712
2004-03-08,1147.213085,1070.1542910473631
2004-03-09,1140.577919,1596.7978947229894
2004-03-10,1123.894351,973.5479020682844
2004-03-11,1106.783193,1448.7191900553582
2004-03-12,1120.572981,506.58438519696415
2004-03-15,1104.492836,998.721747787413
2004-03-16,1110.700829,664.7176848364383
2004-03-17,1123.753087,716.8902385757176
2004-03-18,1122.319057,1125.7079493935082
2004-03-19,1109.776062,1147.0543937085943
2004-03-22,1095.398191,928.3977753358602
2004-03-23,1093.945529,955.3624646760625
2004-03-24,1091.330865,667.2943901446954
2004-03-25,1109.188037,1580.0256971496299
2004-03-26,1108.06256,1012.851266385413
2004-03-29,1122.467095,1287.1707971158496
2004-03-30,1126.999746,1385.7808591422086
2004-03-31,1126.211608,1398.0133214164966
2004-04-01,1132.167935,1506.6693356508836
2004-04-02,1141.809849,894.0099481324204
2004-04-05,1150.567039,1034.946802751785
2004-04-06,1148.155916,944.2844119085024
2004-04-07,1140.530603,1048.0032560865168
2004-04-08,1139.315865,1255.0121386121882
2004-04-09,1139.315865,1324.5251890622615
2004-04-12,1145.201188,1097.2416529577847
2004-04-13,1129.442389,1054.8842910817705
2004-04-14,1128.171277,1470.6618710739754
2004-04-15,1128.837109,1239.4298462792021
2004-04-16,1134.612645,1117.2570157659152
2004-04-19,1135.820515,1674.141539902198
2004-04-20,1118.153953,763.7102608874907
2004-04-21,1124.089791,1330.8924429332333
2004-04-22,1139.933598,515.6554742653454
2004-04-23,1140.600167,850.0786302208038
2004-04-26,1135.529129,1440.075553071897
2004-04-27,1138.113514,1435.763116880966
2004-04-28,1122.407097,1062.7150280620056
2004-04-29,1113.886187,845.2654662191328
2004-04-30,1107.30479,1420.8290195443146
2004-05-03,1117.491545,1101.3745033851326
2004-05-04,1119.553553,905.6059503241297
2004-05-05,1121.534387,1253.835344984452
2004-05-06,1113.991542,1346.9421141861599
2004-05-07,1098.699693,879.1281232142594
2004-05-10,1087.122922,421.992057607981
2004-05-11,1095.453058,813.0491243463617
2004-05-12,1097.282105,797.9832443667476
2004-05-13,1096.435553,1449.8876653062825
2004-05-14,1095.695836,1515.1462413886657
2004-05-17,1084.096073,944.8677870755503
2004-05-18,1091.489734,1158.5287896489876
2004-05-19,1088.684749,1362.2758030804735
2004-05-20,1089.185987,1246.2029733102172
2004-05-21,1093.555502,631.5002606606515
2004-05-24,1095.406674,1096.4247314351398
2004-05-25,1113.047736,593.0075173079636
2004-05-26,1114.94352,1418.306745635069
2004-05-27,1121.27672,1290.567168837704
2004-05-28,1120.68316,955.388199866031
2004-05-31,1120.68316,1005.5983210309846
2004-06-01,1121.197216,722.0239025195679
2004-06-02,1124.988566,816.719871697191
2004-06-03,1116.641724,812.3712617440239
2004-06-04,1122.504195,1093.5081401737507
2004-06-07,1140.419383,1130.4195439911698
2004-06-08,1142.183236,1468.0819226687372
2004-06-09,1131.326724,827.7038110190904
2004-06-10,1136.472547,727.8836929748271
2004-06-11,1136.472547,699.2090902946518
2004-06-14,1125.289474,1065.663189793417
2004-06-15,1132.013268,1170.7552116661118
2004-06-16,1133.561696,839.9894715097006
2004-06-17,1132.047951,828.0615242433728
2004-06-18,1135.015393,770.389011684987
2004-06-21,1130.300126,912.2215063331296
2004-06-22,1134.413425,497.9639716408253
2004-06-23,1144.058596,1873.8619445923691
2004-06-24,1140.649239,1188.397320209778
2004-06-25,1134.432376,1133.379517555529
2004-06-28,1133.347034,1338.1717288378188
2004-06-29,1136.203042,992.269810255711
2004-06-30,1140.835598,866.3312367429035
2004-07-01,1128.943112,764.5074362533278
2004-07-02,1125.379853,1132.3634541342667
2004-07-05,1125.379853,1016.3364865610912
2004-07-06,1116.210173,1205.4118345355178
2004-07-07,1118.325848,1119.758169835804
2004-07-08,1109.10601,1070.5703421926032
2004-07-09,1112.811593,854.5992813354874
2004-07-12,1114.351331,1019.1340143580164
2004-07-13,1115.135849,1223.895771436487
2004-07-14,1111.468987,1671.17430705671
2004-07-15,1106.686557,1013.9340762298494
2004-07-16,1101.39462,1047.6543846561178
2004-07-19,1100.904681,850.3367792121553
2004-07-20,1108.665914,1298.2771630064647
2004-07-21,1093.881352,1333.3444497153143
2004-07-22,1096.84492,952.1111224199149
2004-07-23,1086.202809,1491.6499384651133
2004-07-26,1084.066762,778.8340118477299
2004-07-27,1094.826388,1357.7973993630544
2004-07-28,1095.4213,1302.0622817602114
2004-07-29,1100.426078,864.378286914214
2004-07-30,1101.719431,1168.692290943276
2004-08-02,1106.617069,617.5033449722245
2004-08-03,1099.687868,1036.3509319010723
2004-08-04,1098.633644,1436.910732064532
2004-08-05,1080.702967,1044.1872275558533
2004-08-06,1063.972592,1115.3518904817602
2004-08-09,1065.222577,919.3526430515235
2004-08-10,1079.038777,1132.2496460943316
2004-08-11,1075.794886,876.1541119740426
2004-08-12,1063.234755,1313.928244777675
2004-08-13,1064.803452,1283.1615759072577
2004-08-16,1079.341352,873.0347532744954
2004-08-17,1081.714618,921.2860239456467
2004-08-18,1095.170078,1431.39200248254
2004-08-19,1091.233135,1098.8251454703557
2004-08-20,1098.352353,1282.5435346358947
2004-08-23,1095.679024,1497.7857563774219
2004-08-24,1096.190817,1155.3198510615225
2004-08-25,1104.961019,419.1269315341516
2004-08-26,1105.086691,1272.9551143669078
2004-08-27,1107.767817,771.4949218874901
2004-08-30,1099.153617,899.2677525629931
2004-08-31,1104.236418,1283.733544578476
2004-09-01,1105.910902,1315.6935397723112
2004-09-02,1118.308539,1368.6434842968456
2004-09-03,1113.630443,1216.4536995087399
2004-09-06,1113.630443,793.487994900923
2004-09-07,1121.295783,894.7111192427344
2004-09-08,1116.26829,992.8395620647067
2004-09-09,1118.383263,306.8999686198333
2004-09-10,1123.915592,1020.9725718065127
2004-09-13,1125.815829,410.14871873547577
2004-09-14,1128.33015,739.6785626864823
2004-09-15,1120.366813,982.5102170514306
2004-09-16,1123.50415,747.8216362883295
2004-09-17,1128.548009,910.5883763051348
2004-09-20,1122.202139,1074.9422742564338
2004-09-21,1129.30301,824.1109972334375
2004-09-22,1113.564066,962.5435699568607
2004-09-23,1108.359506,1192.0048208325084
2004-09-24,1110.10638,1176.2145729006643
2004-09-27,1103.515587,958.4839631845401
2004-09-28,1110.058902,1470.2145225959712
2004-09-29,1114.804163,1162.508623982113
2004-09-30,1114.583144,318.9238574424146
2004-10-01,1131.500906,734.3144767923759
2004-10-04,1135.1664,959.340501000807
2004-10-05,1134.482095,881.5797119249794
2004-10-06,1142.050487,942.5821819324005
2004-10-07,1130.651415,1012.6634527047822
2004-10-08,1122.138851,1525.975261361187
2004-10-11,1124.387336,1136.8133727253658
2004-10-12,1121.842613,1270.7852493831165
2004-10-13,1113.646688,1262.7694753963497
2004-10-14,1103.288128,913.8184851165382
2004-10-15,1108.197058,328.68547544875094
2004-10-18,1114.021569,1338.3210797301592
2004-10-19,1103.23204,1427.499577990157
2004-10-20,1103.663222,1145.8231907113486
2004-10-21,1106.489077,1112.1881072366639
2004-10-22,1095.735408,1153.482018524979
2004-10-25,1094.806296,978.2246944815971
2004-10-26,1111.091277,891.9748105087117
2004-10-27,1125.40402,1216.6964105377995
2004-10-28,1127.435642,1235.4093837917353
2004-10-29,1130.199085,761.1007154575591
2004-11-01,1130.506777,1340.3270016426027
2004-11-02,1130.544572,1377.572753783093
2004-11-03,1143.195475,1083.5612018433985
2004-11-04,1161.667607,1357.708520176555
2004-11-05,1166.171384,1676.230346621188
2004-11-08,1164.885641,1732.084490756701
2004-11-09,1164.083734,1243.7446006994562
2004-11-10,1162.911514,819.8230040768856
2004-11-11,1173.477147,995.7908862808252
2004-11-12,1184.173758,1556.834536865666
2004-11-15,1183.814737,657.7226468435866
2004-11-16,1175.430221,1137.706222976115
2004-11-17,1181.94197,658.2837045194614
2004-11-18,1183.54589,707.0954387867109
2004-11-19,1170.33895,1409.3033363061095
2004-11-22,1177.238713,832.999461881011
2004-11-23,1176.938193,1883.0895194041427
2004-11-24,1181.755545,874.4351049261148
2004-11-25,1181.755545,1161.0971068180336
2004-11-26,1182.648863,844.3365120412606
2004-11-29,1178.572088,805.0465352174988
2004-11-30,1173.824307,924.667499472873
2004-12-01,1191.371649,763.6190788096224
2004-12-02,1190.325777,977.9652925471833
2004-12-03,1191.167098,1699.55271399706
2004-12-06,1190.250482,1203.574565250521
2004-12-07,1177.074949,904.9885769888031
2004-12-08,1182.813871,1333.963698609946
2004-12-09,1189.239124,1060.7007277148834
2004-12-10,1188.000051,1125.2120951840932
2004-12-13,1198.684028,677.2693367843156
2004-12-14,1203.380835,578.9365187594173
2004-12-15,1205.718351,797.2565699336315
2004-12-16,1203.206153,879.62073596643
2004-12-17,1194.220005,921.8365736247642
2004-12-20,1194.652632,1295.9204757337175
2004-12-21,1205.454592,1215.2931586586794
2004-12-22,1209.567929,1319.1735757514775
2004-12-23,1210.127586,792.5880985769159
2004-12-24,1210.127586,1062.9151965061972
2004-12-27,1204.917825,1646.6063306355957
2004-12-28,1213.542794,1259.572988946245
2004-12-29,1213.446685,1198.955557180396
2004-12-30,1213.552428,1110.9982677138025
2004-12-31,1211.916302,449.92120196967335
2005-01-03,1202.084379,879.6599517422314
2005-01-04,1188.045122,970.884980577419
2005-01-05,1183.736572,924.3090534803009
2005-01-06,1187.8852,596.5454747018807
2005-01-07,1186.192795,478.2147234967226
2005-01-10,1190.245433,1507.4163468015422
2005-01-11,1182.990797,948.9290780015788
2005-01-12,1187.702535,614.6092232280275
2005-01-13,1177.448217,1020.5219682660593
2005-01-14,1184.516519,474.31563766789066
2005-01-17,1184.516519,929.9212269731258
2005-01-18,1195.976502,1083.340273318412
2005-01-19,1184.631421,790.6914668618319
2005-01-20,1175.408046,1314.685769392458
2005-01-21,1167.867325,1081.3943897138367
2005-01-24,1163.752617,1352.1736312647413
2005-01-25,1168.40909,1066.822208101282
2005-01-26,1174.07413,912.4204794584791
2005-01-27,1174.550005,1272.0748747364044
2005-01-28,1171.363302,1428.6264559588403
2005-01-31,1181.268115,1164.0461719221641
2005-02-01,1189.406077,781.9304006597404
2005-02-02,1193.185312,1244.6396742954423
2005-02-03,1189.893655,1398.389761203053
2005-02-04,1203.030356,937.5896499102495
2005-02-07,1201.720287,1326.7564826789855
2005-02-08,1202.302774,1294.409082200428
2005-02-09,1191.988919,1069.3972570909546
2005-02-10,1197.005589,1247.6495827698852
2005-02-11,1205.304251,773.1070919826074
2005-02-14,1206.142864,629.6605124885732
2005-02-15,1210.124479,1745.8354790163748
2005-02-16,1210.33833,1116.938552527773
2005-02-17,1200.750997,789.3415731138737
2005-02-18,1201.585749,1105.2099000154385
2005-02-21,1201.585749,832.4763121841482
2005-02-22,1184.162336,1025.6637463705695
2005-02-23,1190.797798,1031.255814076929
2005-02-24,1200.200349,1229.3599801009238
2005-02-25,1211.365875,707.9261811639443
2005-02-28,1203.600115,985.367509592416
2005-03-01,1210.411519,1426.3366477049785
2005-03-02,1210.082648,1662.884662224646
2005-03-03,1210.469652,1541.2197473901795
2005-03-04,1222.124505,1416.4774141903035
2005-03-07,1225.313484,1140.1845538617843
2005-03-08,1219.425726,792.2517055526446
2005-03-09,1207.008125,1089.1709657033514
2005-03-10,1209.247885,1360.6194486141853
2005-03-11,1200.075143,847.2708233154848
2005-03-14,1206.827245,701.1041402057807
2005-03-15,1197.751492,811.9476997402495
2005-03-16,1188.072292,1592.141343741135
2005-03-17,1190.20657,929.5347738814257
2005-03-18,1189.645327,1647.3692635306388
2005-03-21,1183.784545,1278.109640620149
2005-03-22,1171.711469,1768.656783552486
2005-03-23,1172.529759,883.099573254735
2005-03-24,1171.418334,1452.280432409726
2005-03-25,1171.418334,1173.0349955105496
2005-03-28,1174.278095,1252.6164896172875
2005-03-29,1165.360694,1325.7615972301953
2005-03-30,1181.410617,611.5302425823197
2005-03-31,1180.590902,1282.3988606095697
2005-04-01,1172.920857,1176.8843082477526
2005-04-04,1176.122931,1410.2674208440887
2005-04-05,1181.393329,917.1758188885922
2005-04-06,1184.065328,1389.1356806244496
2005-04-07,1191.139129,1096.1094555837933
2005-04-08,1181.19723,1337.5140626528741
2005-04-11,1181.209813,1107.3970201022173
2005-04-12,1187.758656,1498.764119444519
2005-04-13,1173.792682,1238.0777384703867
2005-04-14,1162.049294,979.3684842944882
2005-04-15,1142.624341,1528.6234168727688
2005-04-18,1145.976406,975.6314710822621
2005-04-19,1152.784096,1301.1304896682252
2005-04-20,1137.500078,1247.1513857922082
2005-04-21,1159.94632,1357.8455803173192
2005-04-22,1152.122055,597.2189328088235
2005-04-25,1162.10165,1175.5907660878208
2005-04-26,1151.735778,1369.2833050049705
2005-04-27,1156.382274,883.0916033968189
2005-04-28,1143.216166,1449.9059096088777
2005-04-29,1156.847521,1254.863564535632
2005-05-02,1162.163029,1160.2937683413043
2005-05-03,1161.172536,1421.6829750096126
2005-05-04,1175.650849,982.7292041188149
2005-05-05,1172.627389,1319.9995292208182
2005-05-06,1171.345358,769.6107234504481
2005-05-09,1178.838619,812.5246650623776
2005-05-10,1166.217238,1122.8221061790962
2005-05-11,1171.106972,944.7570263226592
2005-05-12,1159.360376,1244.1349414856793
2005-05-13,1154.051216,1201.918931596389
2005-05-16,1165.688702,2116.8765069108995
2005-05-17,1173.80004,1319.1474913995053
2005-05-18,1185.561972,912.4501507184656
2005-05-19,1191.079378,630.9984424701468
2005-05-20,1189.277981,1426.624297369362
2005-05-23,1193.860686,890.8906494503203
2005-05-24,1194.073112,1187.1585625083242
2005-05-25,1190.005201,1353.3465221589304
2005-05-26,1197.624813,1262.204518586038
2005-05-27,1198.783433,1350.6853426614875
2005-05-30,1198.783433,1159.921763042871
2005-05-31,1191.499743,1264.4085786340556
2005-06-01,1202.271328,987.3990521678242
2005-06-02,1204.293918,917.2224693141219
2005-06-03,1196.015984,1128.5755728118884
2005-06-06,1197.505859,1268.514693466172
2005-06-07,1197.264172,858.6752800963437
2005-06-08,1194.669235,470.1986918044944
2005-06-09,1200.930724,1096.8696571024916
2005-06-10,1198.108362,869.7151328627745
2005-06-13,1200.817732,604.8370617984101
2005-06-14,1203.910929,1416.1376945496656
2005-06-15,1206.582715,1069.5456322076989
2005-06-16,1210.955908,1074.6629501608372
2005-06-17,1216.964529,1327.2791596538696
2005-06-20,1216.100512,1135.2172188700215
2005-06-21,1213.610754,1239.655558492469
2005-06-22,1213.878591,1391.7790021550313
2005-06-23,1200.731504,1206.8690468261498
2005-06-24,1191.569343,854.6275849180615
2005-06-27,1190.690758,1186.8521469818677
2005-06-28,1201.565774,1064.1088894579934
2005-06-29,1199.850878,1442.8867500405202
2005-06-30,1191.327612,1040.0014937710812
2005-07-01,1194.440203,1058.321380178224
2005-07-04,1194.440203,815.8649534301376
2005-07-05,1204.989165,1076.1672099452878
2005-07-06,1194.943947,1468.0728585154116
2005-07-07,1197.86875,1356.8276148611087
2005-07-08,1211.860947,1115.2545071800907
2005-07-11,1219.442068,382.176711394173
2005-07-12,1222.213285,1078.068499810167
2005-07-13,1223.288368,949.7979260115536
2005-07-14,1226.503424,1102.135947809628
2005-07-15,1227.922646,1088.7592544875465
2005-07-18,1221.131669,1515.8821767591455
2005-07-19,1229.348852,1349.026992382125
2005-07-20,1235.202227,1024.6843449153184
2005-07-21,1227.043437,1470.6122724978118
2005-07-22,1233.675123,525.6426727207573
2005-07-25,1229.03048,632.3952090220281
2005-07-26,1231.159531,1351.6547845968944
2005-07-27,1236.787052,1477.0155145941812
2005-07-28,1243.718225,1150.0362506398405
2005-07-29,1234.179458,1303.184427582825
2005-08-01,1235.347887,844.4272065096081
2005-08-02,1244.117966,1333.2031927058656
2005-08-03,1245.044523,1256.88028671554
2005-08-04,1235.858796,1421.3263528682292
2005-08-05,1226.420356,1477.1220521118867
2005-08-08,1223.129471,908.6859489790792
2005-08-09,1231.380457,1284.8043577121364
2005-08-10,1229.128827,930.0226334539414
2005-08-11,1237.81056,809.6329865544192
2005-08-12,1230.392834,968.7855612343335
2005-08-15,1233.873758,885.7796353904226
2005-08-16,1219.344457,1433.8329753460748
2005-08-17,1220.236699,1118.8931785218717
2005-08-18,1219.020202,1165.7341840421552
2005-08-19,1219.712167,804.5152407107382
2005-08-22,1221.72631,1072.0069229399182
2005-08-23,1217.573653,734.2871558906631
2005-08-24,1209.585444,1295.9460534851928
2005-08-25,1212.394971,1150.6997560396242
2005-08-26,1205.098029,1040.664628008598
2005-08-29,1212.282259,1351.374172301954
2005-08-30,1208.41325,559.5628627568822
2005-08-31,1220.33099,618.0288575541886
2005-09-01,1221.588195,859.1263350914014
2005-09-02,1218.021074,728.3222863986691
2005-09-05,1218.021074,1046.5392390913346
2005-09-06,1233.393201,1040.9010493338
2005-09-07,1236.359944,1080.9544282194336
2005-09-08,1231.673742,770.1429841691593
2005-09-09,1241.47624,738.0996876628665
2005-09-12,1240.558147,995.2966578295102
2005-09-13,1231.197544,1225.2296525949084
2005-09-14,1227.162167,897.0662797025187
2005-09-15,1227.727033,779.4724373405029
2005-09-16,1237.913337,1376.6568753086303
2005-09-19,1231.021568,934.0266972394093
2005-09-20,1221.344707,814.8164047060222
2005-09-21,1210.201363,1416.5754941585872
2005-09-22,1214.621766,1116.9874547613915
2005-09-23,1215.291395,761.8096415558093
2005-09-26,1215.627732,399.39071844743387
2005-09-27,1215.661125,1094.6958897129846
2005-09-28,1216.893703,1258.8331329878529
2005-09-29,1227.675875,1505.9123832136204
2005-09-30,1228.811379,900.9944864464896
2005-10-03,1226.703497,532.1939205218551
2005-10-04,1214.473381,905.1397373670397
2005-10-05,1196.388543,942.876116959283
2005-10-06,1191.491633,1370.5775705865312
2005-10-07,1195.904213,946.5987006695276
2005-10-10,1187.330111,1025.8992779559655
2005-10-11,1184.873686,923.3300343426089
2005-10-12,1177.682444,1227.537842879484
2005-10-13,1176.842717,430.7148732406728
2005-10-14,1186.568651,777.3197461685784
2005-10-17,1190.103793,961.2753869685732
2005-10-18,1178.143344,338.21960879599817
2005-10-19,1195.755691,1527.5092835920798
2005-10-20,1177.79805,890.6864653508842
2005-10-21,1179.594098,1137.9325670502624
2005-10-24,1199.382609,1026.0157772091093
2005-10-25,1196.539458,1092.5790861448368
2005-10-26,1191.382525,740.2257200449428
2005-10-27,1178.898188,526.733725694311
2005-10-28,1198.412586,791.8740190556186
2005-10-31,1207.005823,837.6778162201558
2005-11-01,1202.76125,941.1518830289737
2005-11-02,1214.756866,1107.1008192248235
2005-11-03,1219.93631,1045.074211208285
2005-11-04,1220.135839,1105.4140142227109
2005-11-07,1222.812644,943.9181940798665
2005-11-08,1218.58716,1097.0906555805784
2005-11-09,1220.651131,1227.5365299677092
2005-11-10,1230.964394,1907.976512021059
2005-11-11,1234.715419,543.0070619011155
2005-11-14,1233.761241,640.7255699385998
2005-11-15,1229.013406,984.677572443871
2005-11-16,1231.214021,944.5882522236186
2005-11-17,1242.800751,834.7155485179682
2005-11-18,1248.272784,1319.3471731105315
2005-11-21,1254.849034,1157.6741860309642
2005-11-22,1261.22642,924.8793228941859
2005-11-23,1265.607083,847.2773634538332
2005-11-24,1265.607083,1280.5841250975375
2005-11-25,1268.249669,1114.260590928302
2005-11-28,1257.462155,1243.4570019291982
2005-11-29,1257.484183,754.6721214853617
2005-11-30,1249.479127,1204.5168751600863
2005-12-01,1264.666691,1500.930513243591
2005-12-02,1265.080005,941.6864989531313
2005-12-05,1262.087057,1793.063228727748
2005-12-06,1263.696749,1253.0188104783538
2005-12-07,1257.365165,1076.0540296879221
2005-12-08,1255.843677,1016.3451793198872
2005-12-09,1259.369129,726.1123737357013
2005-12-12,1260.431829,1390.8527318676158
2005-12-13,1267.42546,1209.5616339272374
2005-12-14,1272.736586,906.7560867961829
2005-12-15,1270.938733,1115.2242363788728
2005-12-16,1267.320062,1185.895250690966
2005-12-19,1259.917798,1046.3291528962045
2005-12-20,1259.62021,1478.188593022988
2005-12-21,1262.794937,891.4653643547115
2005-12-22,1268.123515,1385.3046635270903
2005-12-23,1268.664276,965.2359337383151
2005-12-26,1268.664276,944.2033921127979
2005-12-27,1256.541005,813.0160163146679
2005-12-28,1258.1688,1182.5502072184104
2005-12-29,1254.415748,902.8268613812768
2005-12-30,1248.292968,757.1418090264772
2006-01-02,1248.292968,785.8468193644359
2006-01-03,1268.800375,915.8848625575822
2006-01-04,1273.459261,1016.8699843389336
2006-01-05,1273.482992,1419.9974718938386
2006-01-06,1285.453804,945.9834025585984
2006-01-09,1290.15371,1006.3737462429262
2006-01-10,1289.687068,930.051130838735
2006-01-11,1294.178632,1373.7166400192095
2006-01-12,1286.056055,1191.937924331611
2006-01-13,1287.605251,1052.3590609973287
2006-01-16,1287.605251,1485.383466770935
2006-01-17,1282.934279,836.6686764408593
2006-01-18,1277.933185,1102.2938845054157
2006-01-19,1285.044139,703.6062934778706
2006-01-20,1261.485366,987.5709088627032
2006-01-23,1263.824841,1166.878820702694
2006-01-24,1266.862935,1498.9042977813363
2006-01-25,1264.682675,1013.5990415460163
2006-01-26,1273.825217,1540.79301005153
2006-01-27,1283.722254,1918.4301139801773
2006-01-30,1285.195482,656.6163732296393
2006-01-31,1280.084896,1150.1916397520542
2006-02-01,1282.458487,947.5112253606113
2006-02-02,1270.836846,1185.3568141635922
2006-02-03,1264.029973,977.0581223577436
2006-02-06,1265.022962,922.8878327374855
2006-02-07,1254.781293,468.66485177068637
2006-02-08,1265.65005,693.9932560133889
2006-02-09,1263.775095,1132.0035665336297
2006-02-10,1266.990068,1178.1935493741514
2006-02-13,1262.855547,1331.4072222083978
2006-02-14,1275.530069,1133.8233047464978
2006-02-15,1280.001608,862.6337472407566
2006-02-16,1289.381297,1416.103322849835
2006-02-17,1287.2426,647.3140582942067
2006-02-20,1287.2426,902.3840522421946
2006-02-21,1283.025616,1320.3473304862
2006-02-22,1292.670981,1085.4489763040222
2006-02-23,1287.789308,1083.649613576123
2006-02-24,1289.430848,15.369111445887029
2006-02-27,1294.121745,991.1281030260873
2006-02-28,1280.664314,923.0187597337035
2006-03-01,1291.242358,1158.5772653754154
2006-03-02,1289.140817,862.2807880251214
2006-03-03,1287.231233,1437.1945745161556
2006-03-06,1278.257967,1044.970322759907
2006-03-07,1275.87781,989.2562819224057
2006-03-08,1278.474817,1909.991033637502
2006-03-09,1272.233081,1333.574397137295
2006-03-10,1281.576688,768.3588386608402
2006-03-13,1284.133188,1326.6957660465866
2006-03-14,1297.478463,883.0497966202747
2006-03-15,1303.023188,1078.5546372001982
2006-03-16,1305.332225,515.7628998766693
2006-03-17,1307.250563,1239.891741437293
2006-03-20,1305.08412,1075.8697611679943
2006-03-21,1297.23319,1169.1995656680358
2006-03-22,1305.041317,1691.2655456635619
2006-03-23,1301.673521,1408.1598738104851
2006-03-24,1302.953483,1149.7701869424595
2006-03-27,1301.605146,911.3497157343768
2006-03-28,1293.225374,1033.7504680433553
2006-03-29,1302.892897,1057.7218770132326
2006-03-30,1300.247441,1260.6456615708657
2006-03-31,1294.827842,1046.906707959628
2006-04-03,1297.812816,1224.042562326167
2006-04-04,1305.934982,1709.721421625541
2006-04-05,1311.558409,1390.5559209284156
2006-04-06,1309.041661,759.1040284548139
2006-04-07,1295.498828,806.8500552053206
2006-04-10,1296.604677,1197.2821865749913
2006-04-11,1286.574749,568.4354518773856
2006-04-12,1288.124914,1108.8992029690207
2006-04-13,1289.11801,1201.7102073825308
2006-04-14,1289.11801,687.8839764287077
2006-04-17,1285.330706,1319.9450358183483
2006-04-18,1307.645139,1388.39143176008
2006-04-19,1309.930605,1030.3506370190132
2006-04-20,1311.456431,737.3649731687952
2006-04-21,1311.283581,915.8349271420295
2006-04-24,1308.112958,883.3966039201155
2006-04-25,1301.741427,793.0188090258134
2006-04-26,1305.406253,986.5279268572422
2006-04-27,1309.717321,838.7204245519526
2006-04-28,1310.611964,1645.190344696997
2006-05-01,1305.193331,1224.4219526389027
2006-05-02,1313.210855,795.5661926424204
2006-05-03,1307.849468,866.3815339706468
2006-05-04,1312.252511,1220.7753726240633
2006-05-05,1325.76084,1203.470443406471
2006-05-08,1324.662795,818.0516288288648
2006-05-09,1325.139962,1107.235060719161
2006-05-10,1322.852002,791.7063500342911
2006-05-11,1305.924323,672.4528687426905
2006-05-12,1291.239213,854.0644812310885
2006-05-15,1294.503783,1203.1507833680193
2006-05-16,1292.08137,890.7537784408642
2006-05-17,1270.321522,963.3520330433672
2006-05-18,1261.81259,771.8341599064722
2006-05-19,1267.030373,959.6188969621833
2006-05-22,1262.071508,1040.593427254673
2006-05-23,1256.580898,1217.4620248036522
2006-05-24,1258.565418,1256.6665278572227
2006-05-25,1272.880582,1078.2311366323663
2006-05-26,1280.160865,934.1561405033248
2006-05-29,1280.160865,723.9718121371559
2006-05-30,1259.841491,1056.0252778167135
2006-05-31,1270.089862,1477.9459150350986
2006-06-01,1285.713778,1099.093535960875
2006-06-02,1288.218224,741.6126455437034
2006-06-05,1265.285877,743.7952581968138
2006-06-06,1263.84894,882.4051389741842
2006-06-07,1256.153217,915.5759340963183
2006-06-08,1257.927744,868.1239894381756
2006-06-09,1252.298212,1183.2842281984083
2006-06-12,1236.404115,1137.0584833272167
2006-06-13,1223.692762,1537.103236842453
2006-06-14,1230.043122,1181.5992823539696
2006-06-15,1256.163492,999.8270931232641
2006-06-16,1251.544302,1263.3124056411068
2006-06-19,1240.137683,1378.9971843191074
2006-06-20,1240.123972,1056.2727408820535
2006-06-21,1252.204709,919.5388556789492
2006-06-22,1245.597203,1099.9304448163457
2006-06-23,1244.504377,1602.2577133733867
2006-06-26,1250.561201,1440.277457827358
2006-06-27,1239.201846,1266.239458367096
2006-06-28,1246.003181,992.5732958128159
2006-06-29,1272.867259,1657.2493550253976
2006-06-30,1270.204381,1041.1277663191913
2006-07-03,1280.188915,1554.8052553437117
2006-07-04,1280.188915,1302.4498272858848
2006-07-05,1270.905336,1643.5145659567588
2006-07-06,1274.081894,530.1627561567061
2006-07-07,1265.476453,893.6516083092837
2006-07-10,1267.337493,872.1204413479788
2006-07-11,1272.522945,1344.511098364863
2006-07-12,1258.601649,1438.900081448256
2006-07-13,1242.288901,1260.809426961835
2006-07-14,1236.199088,969.7397217749523
2006-07-17,1234.489977,945.1144367936547
2006-07-18,1236.863939,1277.021019969125
2006-07-19,1259.81245,866.0984963089094
